geology,scenario,alpha,model,policy,horizon,trials,honest_deposits_mean,attack_deposits_mean,delta_mean,elasticity,delta_median,delta_p90,delta_p95,delta_p99,delta_maximum,maximum_prefix_delta_observed,probability_any_state_raising_selection,registered_conditional_success_probability,honest_k0_epochs_mean,honest_k1_epochs_mean,honest_k_ge_2_epochs_mean,honest_exact_p_k0_epochs_mean,honest_exact_p_k1_epochs_mean,honest_exact_p_k_ge_2_epochs_mean,attacked_counterfactual_k0_epochs_mean,attacked_counterfactual_k1_epochs_mean,attacked_counterfactual_k_ge_2_epochs_mean,attacked_counterfactual_exact_p_k0_epochs_mean,attacked_counterfactual_exact_p_k1_epochs_mean,attacked_counterfactual_exact_p_k_ge_2_epochs_mean,actual_attacked_k0_epochs_mean,actual_attacked_k1_epochs_mean,actual_attacked_k_ge_2_epochs_mean,selectable_epochs_mean,selection_attempt_epochs_mean,state_raising_selection_epochs_mean,harmful_selection_epochs_mean,discarded_valid_candidates_mean,replacement_discoveries_mean,attacker_replacements_mean,honest_replacements_mean,withheld_bitcoin_blocks_mean,bitcoin_reward_cost_mean_R,extra_sha_trials_mean,R_per_expected_global_marginal_deposit,attacker_captured_marginal_deposits_retain_share,R_per_expected_attacker_captured_deposit,divergence_duration_mean,probability_reconvergence_given_divergence,reconvergence_time_mean_given_observed,probability_terminal_state_diverged,terminal_g1_relative_difference_mean,terminal_g2_relative_difference_mean,private_fork_or_orphan_cost_R,latency_cost_R
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,476,256,305.953125,309.02734375,3.07421875,0.010048005719830447,3.0,6.0,8.0,10.0,15.0,15.0,0.99609375,,170.046875,129.02734375,176.92578125,169.97481469638606,128.7937443715162,177.2314409320977,166.97265625,128.80078125,180.2265625,166.84201607626196,128.67670581740026,180.48127810633775,166.97265625,132.0703125,176.95703125,180.2265625,6.7734375,5.67578125,0.0,6.92578125,6.92578125,0.65234375,6.2734375,6.92578125,6.92578125,2.7673641443068936e+72,2.252858958068615,0.307421875,22.52858958068615,38.2109375,1.0,7.298039215686274,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,800,256,629.953125,633.02734375,3.07421875,0.004880075402435697,3.0,6.0,8.0,10.0,15.0,15.0,0.99609375,,170.046875,129.02734375,500.92578125,169.97481469638606,128.7937443715162,501.2314409320977,166.97265625,128.80078125,504.2265625,166.84201607626196,128.67670581740026,504.48127810633775,166.97265625,132.0703125,500.95703125,504.2265625,6.7734375,5.67578125,0.0,6.92578125,6.92578125,0.65234375,6.2734375,6.92578125,6.92578125,2.7673641443068936e+72,2.252858958068615,0.307421875,22.52858958068615,38.2109375,1.0,7.298039215686274,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,2000,128,1829.90625,1832.734375,2.828125,0.0015455026726095941,3.0,5.0,6.0,9.0,9.0,9.0,0.9921875,,170.09375,128.890625,1701.015625,169.23844158241963,128.85501195483212,1701.9065464627483,167.265625,128.75,1703.984375,166.32738474439557,128.73920139118945,1704.933413864415,167.265625,131.84375,1700.890625,1703.984375,6.390625,5.3203125,0.0,6.5234375,6.5234375,0.578125,5.9453125,6.5234375,6.5234375,2.315203618798815e+72,2.3066298342541436,0.2828125,23.066298342541433,35.8359375,1.0,7.834645669291339,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,10000,32,9830.84375,9833.84375,3.0,0.0003051620060587373,3.0,5.0,8.0,9.0,9.0,9.0,1.0,,169.15625,129.9375,9700.90625,171.00844638170724,128.22671708817322,9700.76483653012,166.15625,129.6875,9704.15625,168.0145135108834,128.15687008049989,9703.828616408617,166.15625,132.71875,9701.125,9704.15625,6.125,5.0625,0.0,6.21875,6.21875,0.53125,5.6875,6.21875,6.21875,1.9320491144916853e+71,2.0729166666666665,0.30000000000000004,20.729166666666664,37.21875,1.0,10.6875,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,prefer-shallow,100000,4,99830.0,99832.5,2.5,2.5042572373034157e-05,2.0,4.0,4.0,4.0,4.0,4.0,1.0,,170.0,134.75,99695.25,178.6761187505764,129.50494435223868,99691.81893689718,167.5,134.5,99698.0,175.62525951193103,129.5004741784822,99694.87426630958,167.5,138.25,99694.25,99698.0,6.75,6.0,0.0,6.75,6.75,0.0,6.75,6.75,6.75,7.214240344594661e+68,2.7,0.25,27.0,41.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,publish-minimum,100,512,52.802734375,52.802734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.197265625,29.859375,22.943359375,46.92052648919226,29.953643249214025,23.125830261593713,47.197265625,29.859375,22.943359375,46.92052648919226,29.953643249214025,23.125830261593713,47.197265625,29.859375,22.943359375,22.943359375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,publish-minimum,476,256,305.953125,305.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.046875,129.02734375,176.92578125,169.97481469638606,128.7937443715162,177.2314409320977,170.046875,129.02734375,176.92578125,169.97481469638606,128.7937443715162,177.2314409320977,170.046875,129.02734375,176.92578125,176.92578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,publish-minimum,800,256,629.953125,629.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.046875,129.02734375,500.92578125,169.97481469638606,128.7937443715162,501.2314409320977,170.046875,129.02734375,500.92578125,169.97481469638606,128.7937443715162,501.2314409320977,170.046875,129.02734375,500.92578125,500.92578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,publish-minimum,2000,128,1829.90625,1829.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.09375,128.890625,1701.015625,169.23844158241963,128.85501195483212,1701.9065464627483,170.09375,128.890625,1701.015625,169.23844158241963,128.85501195483212,1701.9065464627483,170.09375,128.890625,1701.015625,1701.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,publish-minimum,10000,32,9830.84375,9830.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.15625,129.9375,9700.90625,171.00844638170724,128.22671708817322,9700.76483653012,169.15625,129.9375,9700.90625,171.00844638170724,128.22671708817322,9700.76483653012,169.15625,129.9375,9700.90625,9700.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,publish-minimum,100000,4,99830.0,99830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0,134.75,99695.25,178.6761187505764,129.50494435223868,99691.81893689718,170.0,134.75,99695.25,178.6761187505764,129.50494435223868,99691.81893689718,170.0,134.75,99695.25,99695.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,state-aware,100,512,53.1171875,53.1171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.8828125,29.9453125,23.171875,46.88314579345085,29.89663084077142,23.22022336577773,46.8828125,29.9453125,23.171875,46.88314579345085,29.89663084077142,23.22022336577773,46.8828125,29.9453125,23.171875,23.171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,state-aware,476,256,306.6015625,306.6015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.3984375,129.59765625,177.00390625,170.75162885236193,129.08502761293036,176.1633435347077,169.3984375,129.59765625,177.00390625,170.75162885236193,129.08502761293036,176.1633435347077,169.3984375,129.59765625,177.00390625,177.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,state-aware,800,256,630.6015625,630.6015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.3984375,129.59765625,501.00390625,170.75162885236193,129.08502761293036,500.1633435347077,169.3984375,129.59765625,501.00390625,170.75162885236193,129.08502761293036,500.1633435347077,169.3984375,129.59765625,501.00390625,501.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,state-aware,2000,128,1829.9140625,1829.9140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.0859375,128.96875,1700.9453125,170.22685332481143,129.09984881214487,1700.6732978630437,170.0859375,128.96875,1700.9453125,170.22685332481143,129.09984881214487,1700.6732978630437,170.0859375,128.96875,1700.9453125,1700.9453125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,state-aware,10000,32,9829.4375,9829.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,170.5625,128.90625,9700.53125,171.51455704271223,129.50713617041737,9698.97830678687,170.5625,128.90625,9700.53125,171.51455704271223,129.50713617041737,9698.97830678687,170.5625,128.90625,9700.53125,9700.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,A,state-aware,100000,4,99828.75,99828.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,171.25,130.0,99698.75,174.38021508888764,130.09113307506672,99695.52865183605,171.25,130.0,99698.75,174.38021508888764,130.09113307506672,99695.52865183605,171.25,130.0,99698.75,99698.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,honest-publication,100,512,53.3828125,53.3828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.6171875,29.841796875,23.541015625,46.56990729726182,30.00173145751884,23.42836124521934,46.6171875,29.841796875,23.541015625,46.56990729726182,30.00173145751884,23.42836124521934,46.6171875,29.841796875,23.541015625,23.541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,honest-publication,476,256,306.10546875,306.10546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.89453125,128.49609375,177.609375,170.0732756547909,128.9073685165046,177.0193558287045,169.89453125,128.49609375,177.609375,170.0732756547909,128.9073685165046,177.0193558287045,169.89453125,128.49609375,177.609375,177.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,honest-publication,800,256,630.10546875,630.10546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.89453125,128.49609375,501.609375,170.0732756547909,128.9073685165046,501.0193558287045,169.89453125,128.49609375,501.609375,170.0732756547909,128.9073685165046,501.0193558287045,169.89453125,128.49609375,501.609375,501.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,honest-publication,2000,128,1830.375,1830.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.625,128.9453125,1701.4296875,169.632669619385,128.80774944543745,1701.5595809351776,169.625,128.9453125,1701.4296875,169.632669619385,128.80774944543745,1701.5595809351776,169.625,128.9453125,1701.4296875,1701.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,honest-publication,10000,32,9831.3125,9831.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,168.6875,130.6875,9700.625,169.26100406999691,128.2790032126984,9702.459992717304,168.6875,130.6875,9700.625,169.26100406999691,128.2790032126984,9702.459992717304,168.6875,130.6875,9700.625,9700.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,honest-publication,100000,4,99827.0,99827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,173.0,126.5,99700.5,170.67974453741476,128.41974201112063,99700.90051345146,173.0,126.5,99700.5,170.67974453741476,128.41974201112063,99700.90051345146,173.0,126.5,99700.5,99700.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,100,512,53.3828125,53.919921875,0.537109375,0.010061466412995755,0.0,2.0,3.0,4.0,5.0,5.0,0.712890625,,46.6171875,29.841796875,23.541015625,46.56990729726182,30.00173145751884,23.42836124521934,46.080078125,29.734375,24.185546875,46.0098251236487,29.97052966259259,24.019645213758704,46.080078125,30.435546875,23.484375,24.185546875,1.478515625,1.236328125,0.0,1.51953125,1.51953125,1.51953125,0.0,0.0,0.0,8.642793906029977e+34,,0.0537109375,,7.361328125,0.9506849315068493,7.282420749279539,0.08984375,2.397724255989849e-18,4.313362206977837e-18,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,476,256,306.10546875,308.89453125,2.7890625,0.009111442900348378,2.0,6.0,7.0,9.0,11.0,11.0,0.9921875,,169.89453125,128.49609375,177.609375,170.0732756547909,128.9073685165046,177.0193558287045,167.10546875,128.390625,180.50390625,167.34458139472974,128.85813657455114,179.7972820307191,167.10546875,131.51953125,177.375,180.50390625,6.39453125,5.33984375,0.0,6.63671875,6.63671875,6.63671875,0.0,0.0,0.0,3.4750765643048667e+72,,0.27890625,,34.0078125,1.0,7.515748031496063,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,800,256,630.10546875,632.89453125,2.7890625,0.004426342316204504,2.0,6.0,7.0,9.0,11.0,11.0,0.9921875,,169.89453125,128.49609375,501.609375,170.0732756547909,128.9073685165046,501.0193558287045,167.10546875,128.390625,504.50390625,167.34458139472974,128.85813657455114,503.7972820307191,167.10546875,131.51953125,501.375,504.50390625,6.39453125,5.33984375,0.0,6.63671875,6.63671875,6.63671875,0.0,0.0,0.0,3.4750765643048667e+72,,0.27890625,,34.0078125,1.0,7.515748031496063,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,2000,128,1830.375,1832.9921875,2.6171875,0.0014298640988868402,3.0,5.0,6.0,9.0,11.0,11.0,0.984375,,169.625,128.9453125,1701.4296875,169.632669619385,128.80774944543745,1701.5595809351776,167.0078125,128.6875,1704.3046875,167.0318349272194,128.7417289718044,1704.2264361009761,167.0078125,131.6328125,1701.359375,1704.3046875,6.3359375,5.15625,0.0,6.5703125,6.5703125,6.5703125,0.0,0.0,0.0,3.4125539503610034e+72,,0.26171875,,32.6640625,1.0,7.873015873015873,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,10000,32,9831.3125,9833.53125,2.21875,0.00022568197277830402,1.0,5.0,6.0,6.0,6.0,6.0,1.0,,168.6875,130.6875,9700.625,169.26100406999691,128.2790032126984,9702.459992717304,166.46875,130.40625,9703.125,167.1263036517101,128.14634133708242,9704.727355011208,166.46875,132.96875,9700.5625,9703.125,5.75,4.5,0.0,6.0625,6.0625,6.0625,0.0,0.0,0.0,4.160805605457506e+72,,0.22187500000000002,,28.125,1.0,8.09375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,prefer-shallow,100000,4,99827.0,99827.75,0.75,7.512997485650175e-06,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,173.0,126.5,99700.5,170.67974453741476,128.41974201112063,99700.90051345146,172.25,125.25,99702.5,169.6398829575756,128.4528710206718,99701.90724602176,172.25,126.25,99701.5,99702.5,3.25,2.0,0.0,3.25,3.25,3.25,0.0,0.0,0.0,7.197947075987671e+70,,0.07500000000000001,,12.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,publish-minimum,100,512,53.3828125,53.3828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,46.6171875,29.841796875,23.541015625,46.56990729726182,30.00173145751884,23.42836124521934,46.6171875,29.841796875,23.541015625,46.56990729726182,30.00173145751884,23.42836124521934,46.6171875,29.841796875,23.541015625,23.541015625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,publish-minimum,476,256,306.10546875,306.10546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.89453125,128.49609375,177.609375,170.0732756547909,128.9073685165046,177.0193558287045,169.89453125,128.49609375,177.609375,170.0732756547909,128.9073685165046,177.0193558287045,169.89453125,128.49609375,177.609375,177.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,publish-minimum,800,256,630.10546875,630.10546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.89453125,128.49609375,501.609375,170.0732756547909,128.9073685165046,501.0193558287045,169.89453125,128.49609375,501.609375,170.0732756547909,128.9073685165046,501.0193558287045,169.89453125,128.49609375,501.609375,501.609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,publish-minimum,2000,128,1830.375,1830.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,169.625,128.9453125,1701.4296875,169.632669619385,128.80774944543745,1701.5595809351776,169.625,128.9453125,1701.4296875,169.632669619385,128.80774944543745,1701.5595809351776,169.625,128.9453125,1701.4296875,1701.4296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,publish-minimum,10000,32,9831.3125,9831.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,168.6875,130.6875,9700.625,169.26100406999691,128.2790032126984,9702.459992717304,168.6875,130.6875,9700.625,169.26100406999691,128.2790032126984,9702.459992717304,168.6875,130.6875,9700.625,9700.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,publish-minimum,100000,4,99827.0,99827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,173.0,126.5,99700.5,170.67974453741476,128.41974201112063,99700.90051345146,173.0,126.5,99700.5,170.67974453741476,128.41974201112063,99700.90051345146,173.0,126.5,99700.5,99700.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,state-aware,100,512,53.3828125,53.919921875,0.537109375,0.010061466412995755,0.0,2.0,3.0,4.0,5.0,5.0,0.712890625,,46.6171875,29.841796875,23.541015625,46.56990729726182,30.00173145751884,23.42836124521934,46.080078125,29.734375,24.185546875,46.0098251236487,29.97052966259259,24.019645213758704,46.080078125,30.435546875,23.484375,24.185546875,1.478515625,1.236328125,0.0,1.51953125,1.51953125,1.51953125,0.0,0.0,0.0,8.642793906029977e+34,,0.0537109375,,7.361328125,0.9506849315068493,7.282420749279539,0.08984375,2.397724255989849e-18,4.313362206977837e-18,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,state-aware,476,256,306.10546875,308.89453125,2.7890625,0.009111442900348378,2.0,6.0,7.0,9.0,11.0,11.0,0.9921875,,169.89453125,128.49609375,177.609375,170.0732756547909,128.9073685165046,177.0193558287045,167.10546875,128.390625,180.50390625,167.34458139472974,128.85813657455114,179.7972820307191,167.10546875,131.51953125,177.375,180.50390625,6.39453125,5.33984375,0.0,6.63671875,6.63671875,6.63671875,0.0,0.0,0.0,3.4750765643048667e+72,,0.27890625,,34.0078125,1.0,7.515748031496063,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,state-aware,800,256,630.10546875,632.89453125,2.7890625,0.004426342316204504,2.0,6.0,7.0,9.0,11.0,11.0,0.9921875,,169.89453125,128.49609375,501.609375,170.0732756547909,128.9073685165046,501.0193558287045,167.10546875,128.390625,504.50390625,167.34458139472974,128.85813657455114,503.7972820307191,167.10546875,131.51953125,501.375,504.50390625,6.39453125,5.33984375,0.0,6.63671875,6.63671875,6.63671875,0.0,0.0,0.0,3.4750765643048667e+72,,0.27890625,,34.0078125,1.0,7.515748031496063,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,state-aware,2000,128,1830.375,1832.9921875,2.6171875,0.0014298640988868402,3.0,5.0,6.0,9.0,11.0,11.0,0.984375,,169.625,128.9453125,1701.4296875,169.632669619385,128.80774944543745,1701.5595809351776,167.0078125,128.6875,1704.3046875,167.0318349272194,128.7417289718044,1704.2264361009761,167.0078125,131.6328125,1701.359375,1704.3046875,6.3359375,5.15625,0.0,6.5703125,6.5703125,6.5703125,0.0,0.0,0.0,3.4125539503610034e+72,,0.26171875,,32.6640625,1.0,7.873015873015873,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,state-aware,10000,32,9831.3125,9833.53125,2.21875,0.00022568197277830402,1.0,5.0,6.0,6.0,6.0,6.0,1.0,,168.6875,130.6875,9700.625,169.26100406999691,128.2790032126984,9702.459992717304,166.46875,130.40625,9703.125,167.1263036517101,128.14634133708242,9704.727355011208,166.46875,132.96875,9700.5625,9703.125,5.75,4.5,0.0,6.0625,6.0625,6.0625,0.0,0.0,0.0,4.160805605457506e+72,,0.22187500000000002,,28.125,1.0,8.09375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,B,state-aware,100000,4,99827.0,99827.75,0.75,7.512997485650175e-06,0.0,2.0,2.0,2.0,2.0,2.0,1.0,,173.0,126.5,99700.5,170.67974453741476,128.41974201112063,99700.90051345146,172.25,125.25,99702.5,169.6398829575756,128.4528710206718,99701.90724602176,172.25,126.25,99701.5,99702.5,3.25,2.0,0.0,3.25,3.25,3.25,0.0,0.0,0.0,7.197947075987671e+70,,0.07500000000000001,,12.0,1.0,6.5,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,upper,omniscient,100,512,53.166015625,83.25,30.083984375,0.5658498953014217,30.0,36.0,37.0,40.0,42.0,42.0,1.0,,46.833984375,30.2578125,22.908203125,46.96654462956134,29.92652617144562,23.106929198993043,16.75,7.73828125,75.51171875,16.810844622914146,7.714490837787476,75.47466453929837,,,,75.51171875,75.51171875,75.181640625,0.0,91824.462890625,0.0,0.0,0.0,0.0,0.0,0.0,,,,83.51171875,0.275390625,7.035460992907802,1.0,4.273269767802634e-13,5.697410025535194e-13,0.0,0.0
c10-eclip,D-growth-0.75,0.1,upper,omniscient,476,256,306.26171875,459.19921875,152.9375,0.4993686466079104,154.0,164.0,167.0,172.0,181.0,181.0,1.0,,169.73828125,129.30078125,176.9609375,169.13846625696888,128.9234171256561,177.938116617375,16.80078125,7.7890625,451.41015625,16.90505239678009,7.696568654129094,451.39837894909084,,,,451.41015625,403.41015625,402.10546875,0.0,753151.7734375,0.0,0.0,0.0,0.0,0.0,0.0,,,,411.46875,1.0,303.37890625,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,upper,omniscient,800,256,630.26171875,783.19921875,152.9375,0.24265713028441804,154.0,164.0,167.0,172.0,181.0,181.0,1.0,,169.73828125,129.30078125,500.9609375,169.13846625696888,128.9234171256561,501.938116617375,16.80078125,7.7890625,775.41015625,16.90505239678009,7.696568654129094,775.3983789490908,,,,775.41015625,403.41015625,402.10546875,0.0,753151.7734375,0.0,0.0,0.0,0.0,0.0,0.0,,,,411.46875,1.0,303.37890625,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,upper,omniscient,2000,128,1830.140625,1983.265625,153.125,0.08366843394889395,155.0,163.0,165.0,169.0,175.0,175.0,1.0,,169.859375,129.0859375,1701.0546875,168.75714559780718,128.8964972200253,1702.3463571821676,16.734375,7.7421875,1975.5234375,16.76026248010949,7.641466753638753,1975.5982707662517,,,,1975.5234375,403.5234375,402.203125,0.0,753479.7734375,0.0,0.0,0.0,0.0,0.0,0.0,,,,411.4296875,1.0,317.71875,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,upper,omniscient,10000,32,9829.03125,9983.875,154.84375,0.01575371428389751,156.0,163.0,167.0,169.0,169.0,169.0,1.0,,170.96875,128.0625,9700.96875,169.48948173474798,129.00494685773498,9701.505571407517,16.125,7.25,9976.625,16.230619443432275,7.292629503366055,9976.476751053202,,,,9976.625,404.625,403.21875,0.0,755500.71875,0.0,0.0,0.0,0.0,0.0,0.0,,,,411.625,1.0,324.34375,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.1,upper,omniscient,100000,4,99835.0,99984.5,149.5,0.0014974708268643262,147.0,161.0,161.0,161.0,161.0,161.0,1.0,,165.0,131.75,99703.25,166.85167449501722,129.79022524450653,99703.35810026048,15.5,8.75,99975.75,16.37163329741806,8.171258846117528,99975.45710785646,,,,99975.75,403.75,401.75,0.0,748677.25,0.0,0.0,0.0,0.0,0.0,0.0,,,,412.75,1.0,412.75,0.0,0.0,0.0,0.0,0.0
c10-eclip,D-growth-0.75,0.2,A,honest-publication,100,512,52.724609375,52.724609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,47.275390625,29.841796875,22.8828125,47.2671481176478,29.840031656838196,22.892820225514004,47.275390625,29.841796875,22.8828125,47.2671481176478,29.840031656838196,22.892820225514004,47.275390625,29.841796875,22.8828125,22.8828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0
